Date, Adj Close, Close, High, Low, Open, Volume
18/08/2014,89.97,89.97,90.37,89.58,89.66,4973300
19/08/2014,90.09,90.09,90.29,89.64,90.13,4153000
20/08/2014,89.84,89.84,90.05,89.67,89.92,3894500
21/08/2014,90.38,90.38,90.53,89.98,90.06,4719100
22/08/2014,90.49,90.49,90.9,90.12,90.13,4756400
25/08/2014,90.38,90.38,91.14,90.3,90.95,3515400
26/08/2014,90.02,90.02,90.67,89.94,90.61,4117700
27/08/2014,90.37,90.37,90.41,89.98,90.14,3739700
28/08/2014,90.23,90.23,90.49,89.96,89.98,2678400
29/08/2014,89.88,89.88,90.38,89.33,90.32,4179400
02/09/2014,90.8,90.8,90.93,90.15,90.18,5602000
03/09/2014,90.94,90.94,91.16,90.67,91.06,3684000
04/09/2014,90.14,90.14,91.2,90.01,90.87,5458700
05/09/2014,90.94,90.94,90.94,90.1,90.14,4597100
08/09/2014,90.56,90.56,90.84,90.16,90.76,4331200
09/09/2014,89.6,89.6,90.54,89.51,90.5,4797700
10/09/2014,89.52,89.52,89.82,88.75,89.54,5078600
11/09/2014,89.97,89.97,90.04,89.06,89.2,4065500
12/09/2014,89.67,89.67,90.2,89.25,90.1,3888500
15/09/2014,90.08,90.08,90.37,89.56,89.74,4910000
16/09/2014,90.27,90.27,90.43,89.46,89.71,4324600
17/09/2014,90.33,90.33,90.77,89.97,90.58,4058100
18/09/2014,90.34,90.34,90.5,89.91,90.31,4343600
19/09/2014,90.49,90.49,91.15,90.39,90.8,13382900
22/09/2014,89.29,89.29,90.61,89.19,90.49,5003000
23/09/2014,88.31,88.31,89.24,88.23,89.12,6155800
24/09/2014,89.45,89.45,89.64,88.24,88.36,5607000
25/09/2014,88.07,88.07,89.6,88.06,89.26,7077400
26/09/2014,88.74,88.74,88.89,87.91,88.15,5786400
29/09/2014,88.83,88.83,89.05,87.36,88.12,5188600
30/09/2014,89.03,89.03,89.54,88.54,88.84,4824500
