Date, Adj Close, Close, High, Low, Open, Volume
2014-09-30, 213.37, 213.37, 214.02, 211.02, 211.17, 2864000 
2012-02-21, 112.02, 114.20, 116.00, 113.85, 115.26, 2704900 
2012-01-31, 98.53, 100.64, 100.78, 99.83, 100.49, 3310100 
2012-01-30, 97.78, 99.88, 100.52, 99.50, 100.14, 3119000 
2013-04-15, 159.48, 161.29, 164.88, 161.29, 164.62, 2693500 
2013-05-30, 179.33, 181.03, 181.99, 178.34, 178.34, 2407000 
2013-05-31, 176.46, 178.14, 181.40, 178.10, 180.57, 3128600 
2013-01-29, 154.58, 156.66, 157.09, 155.12, 155.74, 2916000 
2013-01-28, 154.27, 156.35, 160.58, 156.30, 160.28, 3383000 
2013-01-25, 157.71, 159.84, 160.14, 159.03, 159.92, 1675400 
2013-01-24, 157.44, 159.56, 160.17, 158.90, 159.30, 1698500 
2013-01-23, 156.93, 159.05, 159.96, 158.08, 158.29, 1777200 
2013-01-22, 156.93, 159.05, 159.68, 157.78, 158.68, 1729500 
2013-10-18, 198.93, 200.45, 200.99, 196.95, 198.72, 3596800 
2013-04-19, 162.12, 163.96, 164.11, 161.75, 162.08, 1905100 
2013-12-09, 200.47, 201.59, 202.70, 201.36, 201.78, 3166800 
2013-12-05, 200.59, 201.71, 202.94, 201.52, 202.19, 3315000 
2013-12-04, 201.61, 202.74, 203.33, 201.08, 201.78, 2934800 
2013-12-06, 200.74, 201.87, 203.84, 201.00, 203.70, 2276700 
2013-10-14, 191.97, 193.44, 193.79, 190.02, 190.37, 2230600 
2013-10-15, 189.92, 191.37, 194.42, 191.37, 193.03, 2641900 
2013-12-03, 200.62, 201.75, 202.60, 199.93, 199.93, 4258200 
2013-12-02, 203.99, 205.13, 206.49, 204.10, 204.10, 2190500 
2012-10-19, 137.79, 139.97, 142.36, 139.76, 142.31, 2533600 
2012-10-18, 139.67, 141.88, 143.10, 141.13, 142.36, 2810400 
2012-10-11, 136.88, 139.05, 139.83, 138.19, 138.20, 3514400 
2012-10-10, 135.28, 137.42, 137.98, 136.32, 136.63, 2012600 
2012-10-12, 136.95, 139.12, 139.99, 138.43, 139.37, 2029000 
2012-10-15, 137.71, 139.89, 140.24, 138.60, 139.36, 2423600 
2012-11-21, 144.71, 146.66, 146.90, 145.74, 146.22, 1641300 
2012-10-17, 140.34, 142.56, 142.77, 140.80, 141.16, 2531500 
2012-10-16, 138.96, 141.16, 141.77, 140.02, 140.20, 2081100 
2013-02-14, 154.23, 155.98, 156.65, 154.30, 154.60, 3190000 
2013-02-13, 153.03, 154.77, 157.39, 154.14, 156.45, 3479400 
2013-02-12, 154.71, 156.80, 157.70, 156.42, 156.84, 2451400 
2012-07-27, 126.91, 129.14, 129.50, 125.70, 126.93, 3484400 
2012-05-08, 115.88, 118.14, 119.08, 116.15, 118.10, 3649200 
2012-05-09, 115.18, 117.42, 118.98, 116.57, 117.31, 4418200 
2012-05-04, 115.54, 117.79, 118.89, 115.31, 116.22, 5850900 
2012-05-07, 116.25, 118.51, 119.09, 116.96, 116.96, 3369200 
2012-05-01, 120.74, 123.09, 125.35, 123.04, 123.47, 4294500 
2012-05-02, 119.85, 122.19, 123.19, 120.67, 121.61, 6341700 
2012-05-03, 114.19, 116.41, 122.51, 115.38, 122.01, 11959500 
2012-11-27, 144.83, 146.78, 147.84, 146.33, 147.12, 2495400 
2014-05-20, 207.52, 207.92, 210.32, 207.40, 210.32, 2185000 
2014-05-21, 209.70, 210.10, 210.67, 208.59, 208.85, 2274100 
2014-05-22, 208.97, 209.37, 210.28, 208.70, 210.13, 4217500 
2014-05-23, 211.67, 212.07, 212.27, 209.71, 209.99, 2779400 
2014-03-04, 224.65, 225.50, 225.97, 222.58, 225.15, 3721200 
2014-03-05, 221.97, 222.81, 225.80, 222.30, 225.62, 2832100 
2014-03-06, 223.01, 223.86, 226.07, 223.32, 223.76, 2280100 
2014-05-27, 214.09, 214.50, 214.52, 212.82, 212.99, 2419200 
2014-08-27, 217.13, 217.13, 217.53, 215.29, 217.12, 2008900 
2014-05-29, 214.26, 214.67, 214.69, 213.50, 214.00, 1315100 
